product_id,product_name,region,shipping_date,country,city,subcategory,customer_id,customer_name,province,category,customer_type,row_id,shipping_standard,shipping_status,order_id,order_date,profit,days_before_shipping_actual,days_before_shipping_planned,discount,amount,sales,predicted_sales
技术-Accessories-10000839,"罗技 路由器, 回收",NE,2022/7/14,中国,沈阳,Accessories,邱秋-11575,邱秋,辽宁,Technology,Business,2240,标准级,提前装运,CN-2022-4433229,2022/7/10,-297,4,￥6,40%,2,1373,"￥2,056"
家具-Bookshelf-10002113,"Dania 书库, 金属",NE,2022/7/14,中国,沈阳,Bookshelf,邱秋-11575,邱秋,辽宁,Furniture,Business,2241,标准级,提前装运,CN-2022-4433229,2022/7/10,-1,4,￥6,40%,5,5066,"￥7,587"
技术-Accessories-10002783,"SanDisk 路由器, 回收",NE,2022/7/14,中国,沈阳,Accessories,邱秋-11575,邱秋,辽宁,Technology,Business,2242,标准级,提前装运,CN-2022-4433229,2022/7/10,-831,4,￥6,40%,5,3558,"￥5,329"
技术-Telephone-10000014,"苹果 办公室Telephone机, 整包",E,2021/9/22,中国,宜春,Telephone,麦磊-16060,麦磊,江西,Technology,Consumer,2243,二级,提前装运,CN-2021-2609031,2021/9/20,67,2,￥3,0%,1,305,￥457
技术-Telephone-10002340,"三星 耳机, 整包",E,2021/9/22,中国,宜春,Telephone,麦磊-16060,麦磊,江西,Technology,Consumer,2244,二级,提前装运,CN-2021-2609031,2021/9/20,503,2,￥3,0%,3,1026,"￥1,537"
办公用-Envelope-10002784,"Kraft 搭扣Envelope, 红色",N,2022/3/18,中国,北京,Envelope,谭立-16855,谭立,北京,Office Supplies,Business,2245,标准级,准时装运,CN-2022-3805086,2022/3/12,100,6,￥6,0%,4,234,￥351
技术-复印-10001701,"Brother 墨水, 数字化",S,2022/6/2,中国,广州,Copier,万冬-12460,万冬露,广东,Technology,Consumer,2246,标准级,准时装运,CN-2022-5504068,2022/5/27,1851,6,￥6,0%,6,4114,"￥6,162"
家具-Utensil-10003663,"Eldon 框架, 一包多件",N,2020/8/10,中国,任丘,Utensil,杨诚-11380,杨诚,河北,Furniture,Business,2247,标准级,提前装运,CN-2020-3476344,2020/8/6,570,4,￥6,0%,3,1628,"￥2,439"
技术-复印-10004864,"Hewlett 传真机, 红色",N,2020/8/10,中国,任丘,Copier,杨诚-11380,杨诚,河北,Technology,Business,2248,标准级,提前装运,CN-2020-3476344,2020/8/6,1098,4,￥6,0%,2,2969,"￥4,447"
办公用-Art-10004953,"BIC 速写本, 蓝色",S,2022/7/14,中国,桂林,Art,万莞-13330,万莞颖,广西,Office Supplies,Consumer,2249,标准级,提前装运,CN-2022-2990089,2022/7/10,27,4,￥6,20%,2,363,￥544
办公用-Tool-10001757,"KitchenAid 炉灶, 黑色",S,2022/7/14,中国,桂林,Tool,万莞-13330,万莞颖,广西,Office Supplies,Consumer,2250,标准级,提前装运,CN-2022-2990089,2022/7/10,2073,4,￥6,0%,2,5316,"￥7,961"
家具-Utensil-10000059,"Tenex 门挡, 优质",S,2022/7/14,中国,桂林,Utensil,万莞-13330,万莞颖,广西,Furniture,Consumer,2251,标准级,提前装运,CN-2022-2990089,2022/7/10,248,4,￥6,0%,5,992,"￥1,485"
办公用-收纳-10003617,"Tenex 文件车, 单宽度",N,2022/10/6,中国,天津,Storage Tool,黄涛-21190,黄涛,天津,Office Supplies,Small Business,2252,二级,延迟装运,CN-2022-2607133,2022/10/2,213,4,￥3,0%,2,1252,"￥1,875"
家具-Chair-10003805,"Hon 扶手椅, 每套两件",E,2020/11/3,中国,颍上城关镇,Chair,姚柏-19015,姚柏,安徽,Furniture,Consumer,2253,当日,准时装运,CN-2020-3404134,2020/11/3,2444,0,￥0,0%,3,6431,"￥9,632"
办公用-Paper-10001629,"Green Bar 计划信息表, 多色",S,2021/10/16,中国,武汉,Paper,胡凤-12850,胡凤,湖北,Office Supplies,Consumer,2254,标准级,提前装运,CN-2021-5598912,2021/10/12,28,4,￥6,0%,3,353,￥528
家具-Chair-10003772,"SAFCO 摇椅, 每套两件",E,2020/10/11,中国,泰州,Chair,钟庆-19510,钟庆缘,江苏,Furniture,Small Business,2255,标准级,提前装运,US-2020-2605699,2020/10/7,-544,4,￥6,40%,5,1920,"￥2,876"
家具-Bookshelf-10002899,"宜家 古典Bookshelf, 传统",E,2020/10/11,中国,泰州,Bookshelf,钟庆-19510,钟庆缘,江苏,Furniture,Small Business,2256,标准级,提前装运,US-2020-2605699,2020/10/7,-1614,4,￥6,40%,6,6917,"￥10,359"
办公用-收纳-10000871,"Eldon 盒, 工业",E,2020/10/11,中国,泰州,Storage Tool,钟庆-19510,钟庆缘,江苏,Office Supplies,Small Business,2257,标准级,提前装运,US-2020-2605699,2020/10/7,48,4,￥6,0%,5,251,￥375
办公用-Art-10002672,"Sanford 画布, 金属",NE,2020/11/26,中国,长春,Art,楚丽-17320,楚丽丽,吉林,Office Supplies,Small Business,2258,标准级,提前装运,CN-2020-5266113,2020/11/22,7,4,￥6,20%,1,193,￥290
办公用-收纳-10004212,"Fellowes 锁柜, 蓝色",NE,2020/11/26,中国,长春,Storage Tool,楚丽-17320,楚丽丽,吉林,Office Supplies,Small Business,2259,标准级,提前装运,CN-2020-5266113,2020/11/22,0,4,￥6,0%,6,5805,"￥8,694"
办公用-装订-10002118,"Avery 打孔机, 透明",NE,2021/1/13,中国,抚顺,Binding Machine,付丽-15790,付丽,辽宁,Office Supplies,Consumer,2260,二级,延迟装运,US-2021-3597477,2021/1/8,-21,5,￥3,40%,4,306,￥458
办公用-Tool-10000850,"KitchenAid 炉灶, 白色",E,2021/11/24,中国,湖州,Tool,许绅-19960,许绅,浙江,Office Supplies,Consumer,2261,一级,延迟装运,US-2021-4597424,2021/11/22,-3501,2,￥1,40%,6,9547,"￥14,298"
办公用-Tool-10004848,"KitchenAid 烤面包机, 白色",E,2021/11/24,中国,湖州,Tool,许绅-19960,许绅,浙江,Office Supplies,Consumer,2262,一级,延迟装运,US-2021-4597424,2021/11/22,-296,2,￥1,40%,2,467,￥700
技术-Telephone-10000983,"三星 信号增强器, 整包",NW,2019/9/18,中国,肃州,Telephone,曹丽-16510,曹丽娜,甘肃,Technology,Consumer,2263,二级,准时装运,CN-2019-5926511,2019/9/15,-2666,3,￥3,40%,11,4210,"￥6,305"
技术-Telephone-10002221,"苹果 音频基座, 全尺寸",NW,2019/9/18,中国,肃州,Telephone,曹丽-16510,曹丽娜,甘肃,Technology,Consumer,2264,二级,准时装运,CN-2019-5926511,2019/9/15,-94,3,￥3,40%,6,2825,"￥4,231"
家具-Chair-10002343,"Office Star 沙滩椅, 红色",E,2022/12/3,中国,安庆,Chair,罗昌-11050,罗昌,安徽,Furniture,Business,2265,标准级,延迟装运,CN-2022-4590873,2022/11/26,323,7,￥6,0%,5,1294,"￥1,937"
办公用-Paper-10002934,"施乐 信纸, 每包 12 个",N,2020/9/13,中国,大同,Paper,陈锦-14830,陈锦,山西,Office Supplies,Business,2266,一级,延迟装运,CN-2020-4164715,2020/9/11,561,2,￥1,0%,5,1146,"￥1,716"
办公用-Envelope-10001917,"Kraft 局间Envelope, 每套 50 个",N,2020/9/13,中国,大同,Envelope,陈锦-14830,陈锦,山西,Office Supplies,Business,2267,一级,延迟装运,CN-2020-4164715,2020/9/11,79,2,￥1,0%,3,657,￥984
办公用-装订-10002095,"Cardinal 打孔机, 耐用",E,2020/12/7,中国,蒙阴,Binding Machine,刘婵-10945,刘婵,山东,Office Supplies,Consumer,2268,标准级,准时装运,CN-2020-3407073,2020/12/1,102,6,￥6,0%,2,283,￥424
办公用-Art-10001165,"Sanford 铅笔刀, 混合尺寸",E,2020/1/14,中国,合肥,Art,常光-13345,常光,安徽,Office Supplies,Business,2269,一级,延迟装运,US-2020-4988987,2020/1/12,-95,2,￥1,20%,5,542,￥811
办公用-Paper-10002363,"施乐 笔记本, 优质",E,2020/1/14,中国,合肥,Paper,常光-13345,常光,安徽,Office Supplies,Business,2270,一级,延迟装运,US-2020-4988987,2020/1/12,88,2,￥1,0%,3,369,￥553
办公用-Paper-10004354,"Enermax 笔记本, 多色",E,2020/1/14,中国,合肥,Paper,常光-13345,常光,安徽,Office Supplies,Business,2271,一级,延迟装运,US-2020-4988987,2020/1/12,68,2,￥1,0%,1,140,￥209
家具-Utensil-10002886,"Eldon 闹钟, 一包多件",E,2020/1/14,中国,合肥,Utensil,常光-13345,常光,安徽,Furniture,Business,2272,一级,延迟装运,US-2020-4988987,2020/1/12,214,2,￥1,0%,3,792,"￥1,186"
办公用-Art-10001897,"Boston 速写本, 混合尺寸",S,2019/8/14,中国,耒阳,Art,邱梦-18160,邱梦,湖南,Office Supplies,Consumer,2273,标准级,提前装运,US-2019-1190387,2019/8/9,29,5,￥6,20%,1,193,￥290
办公用-Tool-10003069,"KitchenAid 咖啡研磨机, 银色",S,2019/8/14,中国,耒阳,Tool,邱梦-18160,邱梦,湖南,Office Supplies,Consumer,2274,标准级,提前装运,US-2019-1190387,2019/8/9,46,5,￥6,0%,1,332,￥498
办公用-Label-10000389,"Smead 合法证物Label, 白色",N,2022/10/14,中国,秦皇岛,Label,郝绅-19930,郝绅,河北,Office Supplies,Consumer,2275,标准级,提前装运,US-2022-1184235,2022/10/9,12,5,￥6,0%,4,207,￥310
家具-Table-10000696,"Barricks 会议桌, 长方形",N,2022/10/14,中国,秦皇岛,Table,郝绅-19930,郝绅,河北,Furniture,Consumer,2276,标准级,提前装运,US-2022-1184235,2022/10/9,-507,5,￥6,25%,6,18998,"￥28,451"
办公用-装订-10004255,"Acco 打孔机, 回收",N,2022/10/14,中国,秦皇岛,Binding Machine,郝绅-19930,郝绅,河北,Office Supplies,Consumer,2277,标准级,提前装运,US-2022-1184235,2022/10/9,162,5,￥6,0%,3,427,￥639
技术-Equipment-10003961,"StarTech Telephone, 白色",S,2020/11/29,中国,商丘,Equipment,肖良-17125,肖良,河南,Technology,Consumer,2278,标准级,准时装运,CN-2020-2770008,2020/11/23,272,6,￥6,0%,4,1361,"￥2,039"
办公用-装订-10001062,"Acco 订书机, 回收",NE,2022/4/6,中国,齐齐哈尔,Binding Machine,邱丽-17620,邱丽雪,黑龙江,Office Supplies,Business,2279,标准级,提前装运,CN-2022-2252147,2022/4/1,55,5,￥6,0%,1,240,￥360
家具-Chair-10003410,"Hon 沙滩椅, 红色",E,2019/4/22,中国,巢湖,Chair,郭刚-13150,郭刚,安徽,Furniture,Business,2280,一级,延迟装运,CN-2019-3702485,2019/4/20,21,2,￥1,0%,2,421,￥631
办公用-Tool-10001619,"Breville 咖啡研磨机, 白色",E,2019/4/22,中国,巢湖,Tool,郭刚-13150,郭刚,安徽,Office Supplies,Business,2281,一级,延迟装运,CN-2019-3702485,2019/4/20,185,2,￥1,0%,3,840,"￥1,258"
办公用-Tool-10002119,"KitchenAid 搅拌机, 红色",E,2022/12/11,中国,巢湖,Tool,邓惠-14470,邓惠,安徽,Office Supplies,Consumer,2282,标准级,延迟装运,CN-2022-4853457,2022/12/4,1079,7,￥6,0%,6,2768,"￥4,145"
技术-Telephone-10000045,"苹果 信号增强器, 混合尺寸",E,2022/12/11,中国,巢湖,Telephone,邓惠-14470,邓惠,安徽,Technology,Consumer,2283,标准级,延迟装运,CN-2022-4853457,2022/12/4,722,7,￥6,0%,3,1953,"￥2,925"
办公用-Art-10003822,"BIC 钢笔, 蓝色",E,2022/12/11,中国,巢湖,Art,邓惠-14470,邓惠,安徽,Office Supplies,Consumer,2284,标准级,延迟装运,CN-2022-4853457,2022/12/4,116,7,￥6,20%,7,373,￥559
办公用-Supplies-10000998,"Kleencut 大剪刀, 锯齿状",E,2022/12/11,中国,巢湖,Supplies,邓惠-14470,邓惠,安徽,Office Supplies,Consumer,2285,标准级,延迟装运,CN-2022-4853457,2022/12/4,30,7,￥6,0%,3,609,￥911
家具-Utensil-10002981,"Deflect-O 门挡, 黑色",E,2022/12/11,中国,巢湖,Utensil,邓惠-14470,邓惠,安徽,Furniture,Consumer,2286,标准级,延迟装运,CN-2022-4853457,2022/12/4,98,7,￥6,0%,6,1231,"￥1,843"
办公用-Supplies-10004429,"Stiletto 修剪器, 锯齿状",E,2022/12/11,中国,巢湖,Supplies,邓惠-14470,邓惠,安徽,Office Supplies,Consumer,2287,标准级,延迟装运,CN-2022-4853457,2022/12/4,22,7,￥6,0%,2,368,￥551
家具-Bookshelf-10003197,"Safco 书库, 白色",E,2022/12/11,中国,巢湖,Bookshelf,邓惠-14470,邓惠,安徽,Furniture,Consumer,2288,标准级,延迟装运,CN-2022-4853457,2022/12/4,1538,7,￥6,0%,3,5492,"￥8,225"
家具-Chair-10001581,"SAFCO 沙滩椅, 红色",E,2022/12/11,中国,巢湖,Chair,邓惠-14470,邓惠,安徽,Furniture,Consumer,2289,标准级,延迟装运,CN-2022-4853457,2022/12/4,452,7,￥6,0%,4,923,"￥1,382"
办公用-Envelope-10004866,"Kraft 马尼拉纸Envelope, 红色",E,2022/12/11,中国,巢湖,Envelope,邓惠-14470,邓惠,安徽,Office Supplies,Consumer,2290,标准级,延迟装运,CN-2022-4853457,2022/12/4,56,7,￥6,0%,8,1121,"￥1,679"
技术-Equipment-10003013,"松下 喷墨打印机, 红色",E,2022/12/11,中国,巢湖,Equipment,邓惠-14470,邓惠,安徽,Technology,Consumer,2291,标准级,延迟装运,CN-2022-4853457,2022/12/4,2251,7,￥6,0%,4,5772,"￥8,645"
办公用-Paper-10001526,"Enermax 备忘录便条, 回收",N,2020/3/31,中国,北京,Paper,刘明-18295,刘明,北京,Office Supplies,Business,2292,二级,延迟装运,CN-2020-1637441,2020/3/26,45,5,￥3,0%,3,218,￥326
家具-Bookshelf-10001586,"Dania 墙角架, 白色",E,2022/11/22,中国,莱阳,Bookshelf,黄丽-15835,黄丽,山东,Furniture,Consumer,2293,标准级,提前装运,CN-2022-1154983,2022/11/17,180,5,￥6,0%,1,581,￥871
技术-Equipment-10004381,"松下 Telephone, 多色",NE,2020/5/4,中国,榆树,Equipment,戴虎-14065,戴虎,吉林,Technology,Consumer,2294,标准级,延迟装运,CN-2020-2805987,2020/4/27,0,7,￥6,0%,4,1584,"￥2,372"
技术-Accessories-10000459,"Memorex 路由器, 实惠",NE,2021/9/17,中国,长春,Accessories,廖立-16795,廖立,吉林,Technology,Small Business,2295,标准级,提前装运,US-2021-1120887,2021/9/13,3308,4,￥6,0%,8,9192,"￥13,766"
技术-Telephone-10001971,"思科 信号增强器, 全尺寸",NE,2021/9/17,中国,长春,Telephone,廖立-16795,廖立,吉林,Technology,Small Business,2296,标准级,提前装运,US-2021-1120887,2021/9/13,157,4,￥6,0%,1,715,"￥1,070"
办公用-收纳-10002935,"Tenex 锁柜, 单宽度",NE,2021/9/17,中国,长春,Storage Tool,廖立-16795,廖立,吉林,Office Supplies,Small Business,2297,标准级,提前装运,US-2021-1120887,2021/9/13,800,4,￥6,0%,2,1906,"￥2,854"
办公用-Supplies-10003822,"Acme 开信刀, 蓝色",SW,2020/5/25,中国,龙泉,Supplies,沈婷-21130,沈婷,云南,Office Supplies,Consumer,2298,二级,准时装运,CN-2020-1730893,2020/5/22,48,3,￥3,0%,2,282,￥422
办公用-收纳-10003152,"Smead 盒, 金属",SW,2020/5/25,中国,龙泉,Storage Tool,沈婷-21130,沈婷,云南,Office Supplies,Consumer,2299,二级,准时装运,CN-2020-1730893,2020/5/22,30,3,￥3,0%,3,138,￥206
办公用-Art-10001002,"Sanford 铅笔刀, 整包",E,2021/7/27,中国,潍坊,Art,孔辉-12610,孔辉,山东,Office Supplies,Business,2300,二级,提前装运,CN-2021-1156969,2021/7/25,30,2,￥3,0%,1,122,￥182
办公用-Tool-10003836,"Hoover 微波炉, 黑色",NE,2020/7/16,中国,北票,Tool,韦君-15310,韦君,辽宁,Office Supplies,Business,2301,标准级,提前装运,US-2020-3436770,2020/7/12,-2718,4,￥6,40%,7,6038,"￥9,043"
家具-Bookshelf-10001061,"Safco 古典Bookshelf, 金属",S,2021/8/28,中国,忻州,Bookshelf,王庆-19555,王庆缘,湖北,Furniture,Consumer,2302,当日,准时装运,US-2021-1031662,2021/8/28,-511,0,￥0,40%,1,1225,"￥1,835"
办公用-Envelope-10003060,"Kraft 邮寄品, 回收",NE,2022/9/23,中国,吉林市,Envelope,牛黎-16390,牛黎明,吉林,Office Supplies,Business,2303,一级,延迟装运,CN-2022-1119011,2022/9/21,179,2,￥1,0%,3,510,￥764
家具-Utensil-10003670,"Rubvermaid 门挡, 一包多件",N,2022/4/5,中国,天津,Utensil,熊晨-11155,熊晨,天津,Furniture,Consumer,2304,标准级,提前装运,CN-2022-3834707,2022/3/31,227,5,￥6,0%,3,614,￥920
技术-复印-10001618,"Brother 无线传真机, 彩色",N,2022/4/5,中国,天津,Copier,熊晨-11155,熊晨,天津,Technology,Consumer,2305,标准级,提前装运,CN-2022-3834707,2022/3/31,2555,5,￥6,0%,3,5324,"￥7,972"
办公用-收纳-10001047,"Smead 锁柜, 蓝色",N,2022/4/5,中国,天津,Storage Tool,熊晨-11155,熊晨,天津,Office Supplies,Consumer,2306,标准级,提前装运,CN-2022-3834707,2022/3/31,426,5,￥6,0%,1,926,"￥1,387"
办公用-Paper-10002523,"Enermax 计划信息表, 回收",N,2022/4/5,中国,天津,Paper,熊晨-11155,熊晨,天津,Office Supplies,Consumer,2307,标准级,提前装运,CN-2022-3834707,2022/3/31,45,5,￥6,0%,1,105,￥157
技术-Equipment-10002403,"StarTech 卡片打印机, 多色",NW,2020/3/22,中国,石河子,Equipment,薛关-15580,薛关茵,新疆,Technology,Consumer,2308,二级,提前装运,CN-2020-2396895,2020/3/20,351,2,￥3,0%,1,763,"￥1,143"
办公用-Art-10002566,"Stanley 荧光笔, 混合尺寸",NW,2020/3/22,中国,石河子,Art,薛关-15580,薛关茵,新疆,Office Supplies,Consumer,2309,二级,提前装运,CN-2020-2396895,2020/3/20,20,2,￥3,0%,2,167,￥250
技术-Accessories-10001332,"罗技 路由器, 可编程",E,2021/10/25,中国,温州,Accessories,谢聪-11665,谢聪,浙江,Technology,Consumer,2310,标准级,提前装运,CN-2021-4075015,2021/10/21,-767,4,￥6,40%,3,2090,"￥3,130"
技术-复印-10000191,"佳能 无线传真机, 数字化",E,2021/10/25,中国,温州,Copier,谢聪-11665,谢聪,浙江,Technology,Consumer,2311,标准级,提前装运,CN-2021-4075015,2021/10/21,-4079,4,￥6,40%,7,7415,"￥11,104"
家具-Chair-10002286,"SAFCO 椅垫, 红色",S,2022/9/13,中国,湘乡,Chair,邓秋-11590,邓秋,湖南,Furniture,Business,2312,标准级,提前装运,CN-2022-2375545,2022/9/9,61,4,￥6,10%,2,502,￥753
办公用-收纳-10000186,"Eldon 搁板, 单宽度",S,2020/7/1,中国,醴陵,Storage Tool,冯丽-17350,冯丽丽,湖南,Office Supplies,Consumer,2313,一级,延迟装运,CN-2020-3984376,2020/6/29,99,2,￥1,0%,1,226,￥339
技术-复印-10000308,"夏普 墨水, 红色",S,2020/7/1,中国,醴陵,Copier,冯丽-17350,冯丽丽,湖南,Technology,Consumer,2314,一级,延迟装运,CN-2020-3984376,2020/6/29,514,2,￥1,0%,9,5150,"￥7,712"
办公用-系固-10002857,"Advantus 橡皮筋, 整包",S,2020/7/1,中国,醴陵,Fastener,冯丽-17350,冯丽丽,湖南,Office Supplies,Consumer,2315,一级,延迟装运,CN-2020-3984376,2020/6/29,127,2,￥1,0%,5,387,￥580
办公用-Supplies-10004822,"Acme 剪刀, 钢",NE,2021/7/16,中国,宜春,Supplies,孔关-15610,孔关茵,黑龙江,Office Supplies,Business,2316,标准级,提前装运,CN-2021-4836537,2021/7/11,300,5,￥6,0%,7,811,"￥1,215"
家具-Chair-10003151,"Novimex 凳子, 每套两件",N,2019/1/12,中国,北京,Chair,马丽-16480,马丽娜,北京,Furniture,Consumer,2317,当日,准时装运,CN-2019-5631342,2019/1/12,280,0,￥0,0%,3,2334,"￥3,495"
家具-Chair-10002532,"Hon 椅垫, 可调",N,2019/1/12,中国,北京,Chair,马丽-16480,马丽娜,北京,Furniture,Consumer,2318,当日,准时装运,CN-2019-5631342,2019/1/12,542,0,￥0,0%,4,1083,"￥1,622"
办公用-收纳-10004188,"Smead 文件夹, 蓝色",N,2019/1/12,中国,北京,Storage Tool,马丽-16480,马丽娜,北京,Office Supplies,Consumer,2319,当日,准时装运,CN-2019-5631342,2019/1/12,67,0,￥0,0%,2,163,￥244
家具-Chair-10001055,"Hon 沙滩椅, 每套两件",E,2022/9/30,中国,滁州,Chair,李丽-17365,李丽丽,安徽,Furniture,Consumer,2320,二级,延迟装运,CN-2022-4839636,2022/9/26,243,4,￥3,0%,5,1106,"￥1,656"
办公用-Paper-10004354,"Enermax 笔记本, 多色",E,2022/9/30,中国,滁州,Paper,李丽-17365,李丽丽,安徽,Office Supplies,Consumer,2321,二级,延迟装运,CN-2022-4839636,2022/9/26,273,4,￥3,0%,4,558,￥836
办公用-系固-10003317,"Accos 夹子, 金属",SW,2021/9/15,中国,昆明,Fastener,楚宣-20845,楚宣,云南,Office Supplies,Consumer,2322,标准级,准时装运,CN-2021-3455141,2021/9/9,228,6,￥6,0%,5,455,￥681
办公用-装订-10000366,"Avery 孔加固材料, 回收",NW,2022/12/6,中国,和田,Binding Machine,彭欢-14230,彭欢,新疆,Office Supplies,Business,2323,标准级,提前装运,CN-2022-2353754,2022/12/1,6,5,￥6,0%,2,45,￥67
家具-Utensil-10000645,"Deflect-O 相框, 耐用",NW,2022/12/6,中国,和田,Utensil,彭欢-14230,彭欢,新疆,Furniture,Business,2324,标准级,提前装运,CN-2022-2353754,2022/12/1,246,5,￥6,0%,4,913,"￥1,368"
技术-Equipment-10000548,"柯尼卡 收据打印机, 耐用",NW,2022/12/6,中国,和田,Equipment,彭欢-14230,彭欢,新疆,Technology,Business,2325,标准级,提前装运,CN-2022-2353754,2022/12/1,1256,5,￥6,0%,5,2855,"￥4,276"
技术-复印-10002364,"Hewlett Copier, 每套两件",NW,2022/12/6,中国,和田,Copier,彭欢-14230,彭欢,新疆,Technology,Business,2326,标准级,提前装运,CN-2022-2353754,2022/12/1,578,5,￥6,0%,1,1230,"￥1,843"
办公用-装订-10001715,"Avery 订书机, 透明",E,2021/5/18,中国,淮南,Binding Machine,钟忠-11485,钟忠,安徽,Office Supplies,Small Business,2327,标准级,提前装运,US-2021-5128542,2021/5/14,263,4,￥6,0%,3,676,"￥1,013"
办公用-收纳-10000735,"Fellowes 文件夹, 单宽度",E,2021/11/21,中国,烟台,Storage Tool,夏柏-18955,夏柏,山东,Office Supplies,Small Business,2328,标准级,提前装运,CN-2021-1090625,2021/11/17,216,4,￥6,0%,5,617,￥924
办公用-Envelope-10001091,"Kraft 商业Envelope, 回收",NW,2021/3/10,中国,榆林,Envelope,曹达-11800,曹达侠,陕西,Office Supplies,Small Business,2329,二级,提前装运,CN-2021-5623341,2021/3/8,23,2,￥3,0%,1,71,￥107
办公用-Label-10004932,"Novimex 运输Label, 红色",NW,2021/3/10,中国,榆林,Label,曹达-11800,曹达侠,陕西,Office Supplies,Small Business,2330,二级,提前装运,CN-2021-5623341,2021/3/8,169,2,￥3,0%,8,403,￥604
